,Fossil Gas,Solar,Wind Onshore
2015-05-13 07:00:00+02:00,0.0,0.656,0.05499999999999999
2015-05-13 08:00:00+02:00,0.0,1.5170000000000001,0.066
2015-05-13 09:00:00+02:00,0.0,2.46,0.044
2015-05-13 10:00:00+02:00,0.0,3.2390000000000003,0.044
2015-05-13 11:00:00+02:00,0.0,3.895,0.022
2015-05-13 12:00:00+02:00,0.0,4.305000000000001,0.011
2015-05-13 13:00:00+02:00,0.0,4.018,0.011
2015-05-13 14:00:00+02:00,0.0,3.444,0.033
2015-05-13 15:00:00+02:00,0.0,3.075,0.033
2015-05-13 16:00:00+02:00,0.0,2.87,0.05499999999999999
2015-05-13 17:00:00+02:00,0.0,2.0500000000000003,0.132
2015-05-13 18:00:00+02:00,0.0,1.189,0.121
2015-05-13 19:00:00+02:00,0.0,0.451,0.132
2015-05-13 20:00:00+02:00,0.0,0.082,0.176
2015-05-13 21:00:00+02:00,0.0,0.0,0.19799999999999998
2015-05-13 22:00:00+02:00,0.0,0.0,0.187
2015-05-13 23:00:00+02:00,0.0,0.0,0.187
2015-05-14 00:00:00+02:00,0.0,0.0,0.143
2015-05-14 01:00:00+02:00,0.0,0.0,0.143
2015-05-14 02:00:00+02:00,0.0,0.0,0.132
2015-05-14 03:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-14 04:00:00+02:00,0.0,0.0,0.088
2015-05-14 05:00:00+02:00,0.0,0.0,0.088
2015-05-14 06:00:00+02:00,0.0,0.123,0.088
2015-05-14 07:00:00+02:00,0.0,0.779,0.09899999999999999
2015-05-14 08:00:00+02:00,0.0,1.804,0.10999999999999999
2015-05-14 09:00:00+02:00,0.0,3.321,0.066
2015-05-14 10:00:00+02:00,0.0,4.223,0.05499999999999999
2015-05-14 11:00:00+02:00,0.0,4.3870000000000005,0.088
2015-05-14 12:00:00+02:00,0.0,4.1000000000000005,0.121
2015-05-14 13:00:00+02:00,0.0,3.895,0.10999999999999999
2015-05-14 14:00:00+02:00,0.0,4.141,0.132
2015-05-14 15:00:00+02:00,0.0,3.936,0.10999999999999999
2015-05-14 16:00:00+02:00,0.0,3.157,0.077
2015-05-14 17:00:00+02:00,0.0,2.009,0.10999999999999999
2015-05-14 18:00:00+02:00,0.0,1.1480000000000001,0.09899999999999999
2015-05-14 19:00:00+02:00,0.0,0.492,0.09899999999999999
2015-05-14 20:00:00+02:00,0.0,0.082,0.077
